,country_code,year,GDP-USD
2505,CHL,2006,153843518110.852
2506,CHN,2006,2752118657221.64
2507,CIV,2006,25281413268.2105
2508,COD,2006,14451901696.3878
2509,COL,2006,161792958886.81
2510,CPV,2006,1107571457.90614
2511,CRI,2006,22715540324.6944
2512,CUB,2006,48835925925.9259
2513,CYM,2006,4200288241.15296
2514,CYP,2006,20072786350.5206
2515,CZE,2006,156264095664.643
2516,DEU,2006,2994703642023.53
2517,DJI,2006,768873684.032838
2518,DMA,2006,390251851.851852
2519,DNK,2006,282884947702.966
2520,DOM,2006,37879830084.2627
2521,ECU,2006,46802044000.0
2522,EGY,2006,107426086956.522
2523,ESP,2006,1260398977831.76
2524,EST,2006,17022870405.2189
2525,FIN,2006,217089269791.764
2526,FJI,2006,3076305452.86506
2527,FRA,2006,2320536221304.7
2528,GAB,2006,10327598306.4575
2529,GBR,2006,2708441582336.71
2530,GEO,2006,7745250733.95067
2531,GHA,2006,20885037596.6963
2532,GIN,2006,4220019242.72882
2533,GMB,2006,1054112487.74083
2534,GNB,2006,592365659.818537
2535,GRC,2006,273546728473.073
2536,GRL,2006,2013106929.50031
2537,GTM,2006,29744246827.1839
2538,GUM,2006,4238000000.0
2539,HKG,2006,193535442896.365
2540,HND,2006,10917477066.1429
2541,HTI,2006,7638739123.63747
2542,HUN,2006,115715618613.052
2543,IDN,2006,364570515618.357
2544,IND,2006,940259888794.351
2545,IRL,2006,232180617162.279
2546,IRN,2006,266298911663.707
2547,ISL,2006,17465318552.2941
2548,ISR,2006,158670456932.537
2549,ITA,2006,1949551719389.64
2550,JAM,2006,11930179089.8855
2551,JOR,2006,15056981664.3159
2552,JPN,2006,4601663122649.92
2553,KAZ,2006,81003864630.018
2554,KEN,2006,25825512284.2891
2555,KGZ,2006,2834168889.42019
2556,KHM,2006,7274595706.57406
2557,KIR,2006,110237181.027024
2558,KOR,2006,1053216909887.56
2559,KWT,2006,101557330723.423
2560,LAO,2006,3455031447.60194
2561,LBN,2006,22022709851.4096
2562,LKA,2006,28279802405.9138
2563,LSO,2006,1800092563.75462
2564,LUX,2006,42910146296.0646
2565,MAC,2006,14874098691.9082
2566,MAR,2006,75883823300.8545
2567,MDA,2006,3408255450.5509
2568,MDV,2006,1575200390.9349
2569,MEX,2006,1020265057698.51
2570,MLT,2006,6778324087.13818
2571,MMR,2006,14502553709.8303
2572,MNG,2006,3414055661.61598
2573,MUS,2006,7028810680.89077
2574,MWI,2006,5818279739.14354
2575,MYS,2006,162692258307.056
2576,NAM,2006,8001779551.06323
2577,NER,2006,4756361252.37923
2578,NLD,2006,733955269898.823
2579,NOR,2006,346915160681.708
2580,NPL,2006,9043715355.8881
2581,NRU,2006,
2582,NZL,2006,111538810712.665
2583,OMN,2006,37215779713.9142
2584,PAK,2006,161871385506.36
2585,PAN,2006,18141666300.0
2586,PER,2006,88643193061.748
2587,PHL,2006,127652926368.069
2588,POL,2006,344626667414.292
2589,PRK,2006,
2590,PRT,2006,208756449275.848
2591,PYF,2006,5877997979.62266
2592,QAT,2006,60882142857.1429
2593,ROU,2006,122023735992.706
2594,RUS,2006,989932071352.543
2595,SAU,2006,376900135720.729
2596,SEN,2006,11697918243.0035
2597,SGP,2006,148627286361.351
2598,SLE,2006,1862116290.541
2599,SRB,2006,32482070360.3204
2600,SSD,2006,
2601,SVK,2006,70767338922.4411
2602,SVN,2006,39481045038.2637
2603,SWE,2006,423093437423.762
2604,SWZ,2006,3291330019.17287
2605,SYC,2006,1081441283.31798
2606,SYR,2006,153799910913.14
2607,TCA,2006,721891500.0
2608,THA,2006,221758296021.621
2609,TJK,2006,2830213562.63077
2610,TLS,2006,453792400.0
2611,TTO,2006,18369361094.3886
2612,TUN,2006,34376664600.5898
2613,TUR,2006,557076157773.479
2614,TZA,2006,18619859795.2852
2615,UKR,2006,111884752475.248
2616,URY,2006,19741420739.8901
2617,USA,2006,13815586948000.0
2618,UZB,2006,17330833852.919
2619,VEN,2006,183477522123.894
2620,VNM,2006,66371664817.0436
2621,ZAF,2006,303858675363.643
2622,ABW,2007,2677641340.78212
2623,ALB,2007,10677324852.8822
2624,ARE,2007,257916133424.098
2625,ARG,2007,287530508430.568
2626,ARM,2007,9206301269.79164
2627,ATG,2007,1312759259.25926
2628,AUS,2007,855007458585.224
2629,AUT,2007,389185571506.052
2630,BEL,2007,470922156309.453
2631,BFA,2007,7625722836.76847
2632,BGR,2007,44432811756.4731
2633,BHR,2007,21730000000.0
2634,BHS,2007,10618340000.0
2635,BLR,2007,45275711995.825
2636,BLZ,2007,1699214298.91439
2637,BMU,2007,6767000000.0
2638,BOL,2007,13120108008.3477
2639,BRA,2007,1397114486471.38
2640,BRB,2007,4674000000.0
2641,CAF,2007,1699811294.94935
2642,CHE,2007,490740715594.802
2643,CHL,2007,172491075948.358
2644,CHN,2007,3550327803024.69
2645,CIV,2007,28760090924.4659
2646,COD,2007,16737071816.38
2647,COL,2007,206229540893.231
2648,CPV,2007,1649621738.63689
2649,CRI,2007,26884700344.8406
2650,CUB,2007,54262870370.3704
2651,CYM,2007,4466278065.11226
2652,CYP,2007,23968764029.5647
2653,CZE,2007,190183800884.018
2654,DEU,2007,3425578382921.58
2655,DJI,2007,847918929.107984
2656,DMA,2007,421374074.074074
2657,DNK,2007,319423424509.066
2658,DOM,2007,43965458508.5056
2659,ECU,2007,51007777000.0
2660,EGY,2007,130437828371.278
2661,ESP,2007,1474002579820.0
2662,EST,2007,22449129482.617
2663,FIN,2007,256378067752.158
2664,FJI,2007,3378314599.76402
2665,FRA,2007,2660591246211.77
2666,GAB,2007,12455409587.3371
2667,GBR,2007,3090510204081.63
2668,GEO,2007,10172931088.5655
2669,GHA,2007,24827339138.4906
2670,GIN,2007,6281917649.94033
2671,GMB,2007,1279703047.0221
2672,GNB,2007,696910784.011006
2673,GRC,2007,318902829550.733
2674,GRL,2007,2249811295.6608
2675,GTM,2007,33567850824.1039
2676,GUM,2007,4397000000.0
2677,HKG,2007,211596944503.8
2678,HND,2007,12361257680.5627
2679,HTI,2007,9228637766.35319
2680,HUN,2007,140186716681.425
2681,IDN,2007,432216737774.861
2682,IND,2007,1216736438842.41
2683,IRL,2007,270079279419.5
2684,IRN,2007,349881601462.439
2685,ISL,2007,21652505596.7528
2686,ISR,2007,184052121662.082
2687,ITA,2007,2213102482751.46
2688,JAM,2007,12799600047.1845
2689,JOR,2007,17110437235.543
2690,JPN,2007,4579750920354.81
2691,KAZ,2007,104849915058.376
2692,KEN,2007,31958195182.2406
2693,KGZ,2007,3802570552.56105
2694,KHM,2007,8639235912.59077
2695,KIR,2007,132674851.389707
2696,KOR,2007,1172614086539.86
2697,KWT,2007,114634043361.692
2698,LAO,2007,4223152219.21266
2699,LBN,2007,24827355014.9254
2700,LKA,2007,32350238760.4239
2701,LSO,2007,1682131784.51365
2702,LUX,2007,51587401415.7872
2703,MAC,2007,18439981612.4086
2704,MAR,2007,86947913286.728
2705,MDA,2007,4401173151.93767
2706,MDV,2007,1868383459.84347
2707,MEX,2007,1102355554788.94
2708,MLT,2007,7925371458.80527
2709,MMR,2007,20182477480.5512
2710,MNG,2007,4234999703.90059
2711,MUS,2007,8150150209.22501
2712,MWI,2007,6451210219.11683
2713,MYS,2007,193549569477.733
2714,NAM,2007,8839536475.99963
2715,NER,2007,5731485051.79069
2716,NLD,2007,848558887541.179
2717,NOR,2007,402643260487.572
2718,NPL,2007,10325618017.379
2719,NRU,2007,
2720,NZL,2007,137188946865.584
2721,OMN,2007,42085379453.8362
2722,PAK,2007,184140869997.46
2723,PAN,2007,21295984200.0
2724,PER,2007,102170981144.136
2725,PHL,2007,155980408673.403
2726,POL,2007,429020755432.721
2727,PRK,2007,
2728,PRT,2007,240496147317.381
2729,PYF,2007,6631156405.59637
2730,QAT,2007,79712087912.0879
2731,ROU,2007,174588782938.583
2732,RUS,2007,1299703478481.65
2733,SAU,2007,415964583059.205
2734,SEN,2007,13994218412.9619
2735,SGP,2007,180941701357.97
2736,SLE,2007,2126679543.58623
2737,SRB,2007,43170990616.4729
2738,SSD,2007,
2739,SVK,2007,86563986799.2505
2740,SVN,2007,48067401207.3978
2741,SWE,2007,491252589217.021
2742,SWZ,2007,3469381231.49049
2743,SYC,2007,1077308813.82945
2744,SYR,2007,180030111358.575
2745,TCA,2007,773489700.0
2746,THA,2007,262942621455.053
2747,TJK,2007,3719524180.7389
2748,TLS,2007,542795400.0
2749,TTO,2007,21641620049.9352
2750,TUN,2007,38915353866.757
2751,TUR,2007,681321124295.914
2752,TZA,2007,21860434823.4808
2753,UKR,2007,148733861386.139
2754,URY,2007,23797773024.3992
2755,USA,2007,14474226905000.0
2756,UZB,2007,22311393927.8817
2757,VEN,2007,230364012575.687
2758,VNM,2007,77414425532.2452
2759,ZAF,2007,333077117253.684
2760,ABW,2008,2843024581.00559
2761,ALB,2008,12881352893.6855
2762,ARE,2008,315474615738.598
2763,ARG,2008,361558037110.419
2764,ARM,2008,11662040713.8753
2765,ATG,2008,1370070370.37037
2766,AUS,2008,1056112427190.38
2767,AUT,2008,432051935642.945
2768,BEL,2008,517328087920.078
2769,BFA,2008,9451435490.11467
2770,BGR,2008,54480684188.4442
2771,BHR,2008,25710904255.3191
2772,BHS,2008,10526000000.0
2773,BLR,2008,60752106347.126
2774,BLZ,2008,1731921564.0667
2775,BMU,2008,6980000000.0
2776,BOL,2008,16674276285.8956
2777,BRA,2008,1695855083552.05
2778,BRB,2008,4785250000.0
2779,CAF,2008,1993407888.49838
2780,CHE,2008,567267767519.158
2781,CHL,2008,179894594475.98
2782,CHN,2008,4594336785752.06
2783,CIV,2008,34078240260.4002
2784,COD,2008,19788515590.1284
2785,COL,2008,242504150472.931
2786,CPV,2008,1959620648.31578
2787,CRI,2008,30801744881.9502
2788,CUB,2008,56302129629.6296
2789,CYM,2008,4585949023.79609
2790,CYP,2008,27844698989.3072
2791,CZE,2008,236816485762.988
2792,DEU,2008,3745264093617.19
2793,DJI,2008,999105339.267729
2794,DMA,2008,458188888.888889
2795,DNK,2008,353361038818.383
2796,DOM,2008,48122601530.3324
2797,ECU,2008,61762635000.0
2798,EGY,2008,162818181818.182
2799,ESP,2008,1631863493552.34
2800,EST,2008,24341678628.9732
2801,FIN,2008,285716311136.719
2802,FJI,2008,3523185919.55826
2803,FRA,2008,2930303780828.12
2804,GAB,2008,15571348344.3379
2805,GBR,2008,2929411764705.88
2806,GEO,2008,12795145130.9103
2807,GHA,2008,28679383241.0729
2808,GIN,2008,6964179187.85579
2809,GMB,2008,1561766955.73024
2810,GNB,2008,868154627.875233
2811,GRC,2008,355908689477.445
2812,GRL,2008,2499092314.41875
2813,GTM,2008,38503720224.3166
2814,GUM,2008,4658000000.0
2815,HKG,2008,219278749139.734
2816,HND,2008,13881731875.7466
2817,HTI,2008,10432962724.6183
2818,HUN,2008,158325614580.628
2819,IDN,2008,510228634990.598
2820,IND,2008,1198895139014.62
2821,IRL,2008,275447471451.063
2822,IRN,2008,412336172443.795
2823,ISL,2008,18074622987.0185
2824,ISR,2008,220531065217.391
2825,ITA,2008,2408655348718.59
2826,JAM,2008,13709401520.0326
2827,JOR,2008,22658715989.3302
2828,JPN,2008,5106679115127.3
2829,KAZ,2008,133441648851.982
2830,KEN,2008,35895153327.8497
2831,KGZ,2008,5139958909.17936
2832,KHM,2008,10351914177.4839
2833,KIR,2008,141045213.047045
2834,KOR,2008,1047339010225.25
2835,KWT,2008,147379737229.753
2836,LAO,2008,5446434031.67898
2837,LBN,2008,29118916105.4726
2838,LKA,2008,40713826215.0093
2839,LSO,2008,1766902709.19935
2840,LUX,2008,58844277701.5258
2841,MAC,2008,21027018332.6663
2842,MAR,2008,101822906949.063
2843,MDA,2008,6054824248.24221
2844,MDV,2008,2271646188.14474
2845,MEX,2008,1161553459894.8
2846,MLT,2008,9090406749.5267
2847,MMR,2008,31862554101.9378
2848,MNG,2008,5623216608.04288
2849,MUS,2008,9990356673.73497
2850,MWI,2008,7743617352.21427
2851,MYS,2008,230811614370.384
2852,NAM,2008,8607431497.49471
2853,NER,2008,7297600226.00536
2854,NLD,2008,951869997864.062
2855,NOR,2008,464917553191.489
2856,NPL,2008,12545438605.3959
2857,NRU,2008,
2858,NZL,2008,133131369930.414
2859,OMN,2008,60905452535.7607
2860,PAK,2008,202203748583.854
2861,PAN,2008,25155888600.0
2862,PER,2008,120550599815.441
2863,PHL,2008,181624626327.361
2864,POL,2008,533599779515.715
2865,PRK,2008,
2866,PRT,2008,263416394624.084
2867,PYF,2008,7136741421.95908
2868,QAT,2008,115270054945.055
2869,ROU,2008,214317202478.266
2870,RUS,2008,1660848058303.11
2871,SAU,2008,519796738631.128
2872,SEN,2008,16853989627.548
2873,SGP,2008,193617323539.203
2874,SLE,2008,2451896435.20157
2875,SRB,2008,52194221468.5007
2876,SSD,2008,14586253383.0632
2877,SVK,2008,100879902984.983
2878,SVN,2008,55779427739.6609
2879,SWE,2008,517706149201.196
2880,SWZ,2008,3294084314.15058
2881,SYC,2008,979597394.293453
2882,SYR,2008,218089977728.285
2883,TCA,2008,862683600.0
2884,THA,2008,291382982430.951
2885,TJK,2008,5161299725.27673
2886,TLS,2008,648523600.0
2887,TTO,2008,27871587349.5413
2888,TUN,2008,44859439902.2191
2889,TUR,2008,770449132861.373
2890,TZA,2008,27947821397.9272
2891,UKR,2008,188110390659.515
2892,URY,2008,31119602538.8322
2893,USA,2008,14769857911000.0
2894,UZB,2008,29549438883.8338
2895,VEN,2008,315953388510.678
2896,VNM,2008,99130304099.1274
2897,ZAF,2008,316131258616.309
2898,ABW,2009,2553793296.08939
2899,ALB,2009,12044205549.6571
2900,ARE,2009,253547358747.447
2901,ARG,2009,332976484577.619
2902,ARM,2009,8647937081.2562
2903,ATG,2009,1228329629.62963
2904,AUS,2009,928762122698.05
2905,AUT,2009,401758735822.211
2906,BEL,2009,483254171097.812
2907,BFA,2009,9450696873.34326
2908,BGR,2009,52023801230.12
2909,BHR,2009,22938218085.1064
2910,BHS,2009,9981960000.0
2911,BLR,2009,50873167326.0414
2912,BLZ,2009,1681473348.43468
2913,BMU,2009,6656000000.0
2914,BOL,2009,17339992193.7322
2915,BRA,2009,1666996438681.46
2916,BRB,2009,4465500000.0
2917,CAF,2009,2067381665.25454
2918,CHE,2009,554212916092.271
2919,CHL,2009,171777900623.177
2920,CHN,2009,5101691124358.41
2921,CIV,2009,33886813225.705
2922,COD,2009,18648372553.0921
2923,COL,2009,232468663073.684
2924,CPV,2009,1852334575.17521
2925,CRI,2009,30745714312.9905
2926,CUB,2009,57481481481.4815
2927,CYM,2009,4281714566.85827
2928,CYP,2009,25945391775.4932
2929,CZE,2009,207434296805.33
2930,DEU,2009,3411261212652.34
2931,DJI,2009,1049110684.72493
2932,DMA,2009,489074074.074074
2933,DNK,2009,321241303699.006
2934,DOM,2009,48261078913.7266
2935,ECU,2009,62519686000.0
2936,EGY,2009,189147005444.646
2937,ESP,2009,1491472923706.64
2938,EST,2009,19633031397.6104
2939,FIN,2009,253497520828.515
2940,FJI,2009,2870624635.68032
2941,FRA,2009,2700887366932.03
2942,GAB,2009,12113699068.2517
2943,GBR,2009,2412840006231.5
2944,GEO,2009,10766920065.8251
2945,GHA,2009,26048720005.5233
2946,GIN,2009,6716904516.97953
2947,GMB,2009,1450142508.57808
2948,GNB,2009,830126428.788601
2949,GRC,2009,331308500253.274
2950,GRL,2009,2529963903.22685
2951,GTM,2009,37126148264.6383
2952,GUM,2009,4828000000.0
2953,HKG,2009,214047795659.045
2954,HND,2009,14587496229.1811
2955,HTI,2009,11597002929.7039
2956,HUN,2009,131069255620.567
2957,IDN,2009,539580085616.492
2958,IND,2009,1341888016984.36
2959,IRL,2009,236443115853.695
2960,IRN,2009,416397025729.898
2961,ISL,2009,13154414219.207
2962,ISR,2009,211970040942.96
2963,ITA,2009,2199928804118.63
2964,JAM,2009,12120458114.8318
2965,JOR,2009,24537876056.338
2966,JPN,2009,5289493117993.89
2967,KAZ,2009,115308686941.38
2968,KEN,2009,42347217912.9176
2969,KGZ,2009,4690061380.60253
2970,KHM,2009,10401851767.7083
2971,KIR,2009,132421039.331955
2972,KOR,2009,943941876218.743
2973,KWT,2009,105968691905.415
2974,LAO,2009,5836138127.08912
2975,LBN,2009,35399582928.6899
2976,LKA,2009,42066224093.0065
2977,LSO,2009,1740894964.80511
2978,LUX,2009,54467289897.5582
2979,MAC,2009,21587786905.8499
2980,MAR,2009,101154952240.881
2981,MDA,2009,5439434271.78807
2982,MDV,2009,2345294878.6681
2983,MEX,2009,943437415098.633
2984,MLT,2009,8696366868.92276
2985,MMR,2009,36906181380.8127
2986,MNG,2009,4583850367.88972
2987,MUS,2009,9128843109.15588
2988,MWI,2009,9009887946.82039
2989,MYS,2009,202257453036.641
2990,NAM,2009,8938847189.07592
2991,NER,2009,7352131309.73341
2992,NLD,2009,871518638049.218
2993,NOR,2009,387976400617.019
2994,NPL,2009,12854985464.0764
2995,NRU,2009,
2996,NZL,2009,121373602348.679
2997,OMN,2009,48388363589.0767
2998,PAK,2009,187337783856.466
2999,PAN,2009,27116635600.0
3000,PER,2009,120822986521.479
3001,PHL,2009,175974755881.372
3002,POL,2009,439731589139.212
3003,PRK,2009,
3004,PRT,2009,244667762835.543
3005,PYF,2009,6584557973.9375
3006,QAT,2009,97798351648.3516
3007,ROU,2009,174102268534.84
3008,RUS,2009,1222645900055.7
3009,SAU,2009,429097899279.013
3010,SEN,2009,16145867494.9405
3011,SGP,2009,194150283771.566
3012,SLE,2009,2419014960.19967
3013,SRB,2009,45162894380.9318
3014,SSD,2009,12231264525.0671
3015,SVK,2009,89399303222.155
3016,SVN,2009,50567734885.9613
3017,SWE,2009,436537014293.554
3018,SWZ,2009,3580428052.81393
3019,SYC,2009,851064347.087496
3020,SYR,2009,224561692650.334
3021,TCA,2009,703175800.0
3022,THA,2009,281710630187.319
3023,TJK,2009,4979471963.83187
3024,TLS,2009,726937800.0
3025,TTO,2009,19172165225.5015
3026,TUN,2009,43455740497.3061
3027,TUR,2009,649289324627.732
3028,TZA,2009,29400573553.6075
3029,UKR,2009,121552153444.124
3030,URY,2009,32708319077.5179
3031,USA,2009,14478064934000.0
3032,UZB,2009,33689223673.2577
3033,VEN,2009,329787628928.471
3034,VNM,2009,106014659565.214
3035,ZAF,2009,329754060647.129
3036,ABW,2010,2453597206.70391
3037,ALB,2010,11926926615.8015
3038,ARE,2010,300189052694.029
3039,ARG,2010,423627422092.49
3040,ARM,2010,9260285755.62424
3041,ATG,2010,1148700000.0
3042,AUS,2010,1148890200292.42
3043,AUT,2010,392275107258.667
3044,BEL,2010,481420882905.001
3045,BFA,2010,10109619740.6994
3046,BGR,2010,50760929302.5147
3047,BHR,2010,25713271276.5957
3048,BHS,2010,10095760000.0
3049,BLR,2010,57231904542.8755
3050,BLZ,2010,1739070295.44027
3051,BMU,2010,6634526000.0
3052,BOL,2010,19649723722.1034
3053,BRA,2010,2208837745214.23
3054,BRB,2010,4531150000.0
3055,CAF,2010,2142591540.40068
3056,CHE,2010,598851028906.58
3057,CHL,2010,217051209240.298
3058,CHN,2010,6087191746738.57
3059,CIV,2010,34936307964.5293
3060,COD,2010,21565721044.8462
3061,COL,2010,286498534094.963
3062,CPV,2010,1824751467.92957
3063,CRI,2010,37658614803.848
3064,CUB,2010,59562962962.963
3065,CYM,2010,4156841107.36443
3066,CYP,2010,25732125693.847
3067,CZE,2010,209069940963.177
3068,DEU,2010,3399667820000.01
3069,DJI,2010,1128611700.3618
3070,DMA,2010,493825925.925926
3071,DNK,2010,321995279401.502
3072,DOM,2010,53860187257.9593
3073,ECU,2010,69555367000.0
3074,EGY,2010,218983666061.706
3075,ESP,2010,1422108199783.34
3076,EST,2010,19523477325.6235
3077,FIN,2010,249424310816.667
3078,FJI,2010,3140166712.79624
3079,FRA,2010,2645187882116.67
3080,GAB,2010,14372593020.2885
3081,GBR,2010,2485482596184.71
3082,GEO,2010,12243217070.5734
3083,GHA,2010,32197655566.5347
3084,GIN,2010,6853467832.49407
3085,GMB,2010,1543294926.87301
3086,GNB,2010,849878489.118426
3087,GRC,2010,297124961971.501
3088,GRL,2010,2503167187.49305
3089,GTM,2010,40676578423.4871
3090,GUM,2010,4949000000.0
3091,HKG,2010,228638668727.291
3092,HND,2010,15839344591.9842
3093,HTI,2010,11859312627.1744
3094,HUN,2010,132175349953.713
3095,IDN,2010,755094157621.936
3096,IND,2010,1675615519489.35
3097,IRL,2010,221913560882.367
3098,IRN,2010,486807616876.696
3099,ISL,2010,13751161917.7398
3100,ISR,2010,238364092298.023
3101,ITA,2010,2136099955236.67
3102,JAM,2010,13220549908.2494
3103,JOR,2010,27133804225.3521
3104,JPN,2010,5759071769013.11
3105,KAZ,2010,148047348240.643
3106,KEN,2010,45405615063.7551
3107,KGZ,2010,4794361863.01353
3108,KHM,2010,11242275287.581
3109,KIR,2010,155305602.21032
3110,KOR,2010,1143672241149.72
3111,KWT,2010,115416580893.0
3112,LAO,2010,7131773632.68946
3113,LBN,2010,38443907042.1227
3114,LKA,2010,58636161081.712
3115,LSO,2010,2234754241.91918
3116,LUX,2010,56213985987.4168
3117,MAC,2010,28241798491.593
3118,MAR,2010,100865329473.44
3119,MDA,2010,6974982369.60155
3120,MDV,2010,2588176058.41146
3121,MEX,2010,1105424238889.37
3122,MLT,2010,9035824366.00804
3123,MMR,2010,49540813342.4834
3124,MNG,2010,7189481998.90094
3125,MUS,2010,10003670690.3497
3126,MWI,2010,10128323010.6049
3127,MYS,2010,255017638455.59
3128,NAM,2010,11431412421.1316
3129,NER,2010,7851192502.30917
3130,NLD,2010,847380859016.668
3131,NOR,2010,431052143940.438
3132,NPL,2010,16002656434.4746
3133,NRU,2010,47562844.6104251
3134,NZL,2010,146517541181.254
3135,OMN,2010,64993498049.4148
3136,PAK,2010,196709621849.586
3137,PAN,2010,29440287600.0
3138,PER,2010,147527631520.729
3139,PHL,2010,208368893151.144
3140,POL,2010,475696613935.595
3141,PRK,2010,
3142,PRT,2010,238113003233.284
3143,PYF,2010,6086644798.55982
3144,QAT,2010,125122306346.154
3145,ROU,2010,170029359010.667
3146,RUS,2010,1524916715223.95
3147,SAU,2010,528207298529.872
3148,SEN,2010,16121315909.0758
3149,SGP,2010,239807980591.24
3150,SLE,2010,2578159803.94597
3151,SRB,2010,41819468691.8251
3152,SSD,2010,14602072410.9506
3153,SVK,2010,91162836320.3502
3154,SVN,2010,48208240226.4501
3155,SWE,2010,495812558843.31
3156,SWZ,2010,4438765085.93784
3157,SYC,2010,981917973.654922
3158,SYR,2010,252518218262.806
3159,TCA,2010,686787800.0
3160,THA,2010,341104766329.17
3161,TJK,2010,5642221528.6282
3162,TLS,2010,881909300.0
3163,TTO,2010,22157948396.2042
3164,TUN,2010,46206091937.9628
3165,TUR,2010,776967266305.53
3166,TZA,2010,32012892919.37
3167,UKR,2010,141209170427.233
3168,URY,2010,41950361211.9581
3169,USA,2010,15048964444000.0
3170,UZB,2010,49765676402.4495
3171,VEN,2010,393192354510.653
3172,VNM,2010,147201173196.979
3173,ZAF,2010,417363822801.713
3174,ABW,2011,2637859217.87709
3175,ALB,2011,12890760315.146
3176,ARE,2011,360832739558.385
3177,ARG,2011,530158122010.442
3178,ARM,2011,10142111824.5835
3179,ATG,2011,1281337037.03704
3180,AUS,2011,1398701323029.63
3181,AUT,2011,431685217367.511
3182,BEL,2011,523330354138.133
3183,BFA,2011,12080295977.5632
3184,BGR,2011,57737040780.0157
3185,BHR,2011,28776595744.6809
3186,BHS,2011,10070450000.0
3187,BLR,2011,61762382327.9319
3188,BLZ,2011,1818831938.17757
3189,BMU,2011,6312691000.0
3190,BOL,2011,23963164696.592
3191,BRA,2011,2616156223977.47
3192,BRB,2011,4656400000.0
3193,CAF,2011,2437982705.12093
3194,CHE,2011,715888126682.396
3195,CHL,2011,251382574083.741
3196,CHN,2011,7551545703518.14
3197,CIV,2011,36693710823.1998
3198,COD,2011,25839749199.3671
3199,COL,2011,334966134865.3
3200,CPV,2011,2046817987.20109
3201,CRI,2011,42762613699.9524
3202,CUB,2011,68990000000.0
3203,CYM,2011,4186073104.29242
3204,CYP,2011,27564931919.4782
3205,CZE,2011,229562733398.948
3206,DEU,2011,3749314991050.59
3207,DJI,2011,1239144501.77525
3208,DMA,2011,501025925.925926
3209,DNK,2011,344003137611.271
3210,DOM,2011,58029773599.455
3211,ECU,2011,79276664000.0
3212,EGY,2011,235989672977.625
3213,ESP,2011,1480710495710.12
3214,EST,2011,23213994093.4631
3215,FIN,2011,275604356167.316
3216,FJI,2011,3779411899.37483
3217,FRA,2011,2865157541994.17
3218,GAB,2011,18210307743.5816
3219,GBR,2011,2663805834828.07
3220,GEO,2011,15107486236.2474
3221,GHA,2011,39336668080.559
3222,GIN,2011,6785137215.55736
3223,GMB,2011,1409693596.93594
3224,GNB,2011,1099818591.95479
3225,GRC,2011,282995942006.557
3226,GRL,2011,2684461375.46585
3227,GTM,2011,46876006272.2387
3228,GUM,2011,4984000000.0
3229,HKG,2011,248513617677.287
3230,HND,2011,17710275685.4074
3231,HTI,2011,13008746038.8867
3232,HUN,2011,141942264554.475
3233,IDN,2011,892969104563.171
3234,IND,2011,1823051829900.81
3235,IRL,2011,239170638711.314
3236,IRN,2011,626133112195.928
3237,ISL,2011,15221622925.9319
3238,ISR,2011,266791854430.897
3239,ITA,2011,2294994296589.5
3240,JAM,2011,14444661522.1463
3241,JOR,2011,29524149154.9296
3242,JPN,2011,6233147172341.35
3243,KAZ,2011,192626464617.071
3244,KEN,2011,46869473150.61
3245,KGZ,2011,6197765984.28468
3246,KHM,2011,12829541141.062
3247,KIR,2011,180672702.310454
3248,KOR,2011,1253289537500.81
3249,KWT,2011,154079839408.071
3250,LAO,2011,8750107401.55382
3251,LBN,2011,39927125961.5257
3252,LKA,2011,67753284043.9282
3253,LSO,2011,2579409619.96722
3254,LUX,2011,61696281326.2453
3255,MAC,2011,36845888757.1886
3256,MAR,2011,110080631332.375
3257,MDA,2011,8414352020.49442
3258,MDV,2011,2774350237.79742
3259,MEX,2011,1229013703255.77
3260,MLT,2011,9638728635.0143
3261,MMR,2011,59977326085.9908
3262,MNG,2011,10409797377.8571
3263,MUS,2011,11518413429.9684
3264,MWI,2011,11648142958.3651
3265,MYS,2011,297951668674.835
3266,NAM,2011,12523359440.5499
3267,NER,2011,8772950777.79176
3268,NLD,2011,905270626332.687
3269,NOR,2011,501360549669.404
3270,NPL,2011,21573872273.8375
3271,NRU,2011,65071879.7787162
3272,NZL,2011,168291357111.739
3273,OMN,2011,77497529258.7776
3274,PAK,2011,230586581059.665
3275,PAN,2011,34686224300.0
3276,PER,2011,171761737046.585
3277,PHL,2011,234216730295.938
3278,POL,2011,524374183218.309
3279,PRK,2011,
3280,PRT,2011,245117990242.248
3281,PYF,2011,6203940036.91982
3282,QAT,2011,167775268626.374
3283,ROU,2011,192613579705.885
3284,RUS,2011,2045922753398.04
3285,SAU,2011,676634577273.045
3286,SEN,2011,17814283639.3119
3287,SGP,2011,279356499090.458
3288,SLE,2011,2932274309.3957
3289,SRB,2011,49258136128.9672
3290,SSD,2011,14907308932.7534
3291,SVK,2011,99922685424.8835
3292,SVN,2011,51583869785.1849
3293,SWE,2011,574094112972.733
3294,SWZ,2011,4820478680.18375
3295,SYC,2011,1059249931.66967
3296,SYR,2011,67539428159.4474
3297,TCA,2011,728789600.0
3298,THA,2011,370818739623.622
3299,TJK,2011,6522755783.43972
3300,TLS,2011,1042534600.0
3301,TTO,2011,25433011405.3017
3302,TUN,2011,48123325825.0739
3303,TUR,2011,838785289694.35
3304,TZA,2011,34657140096.4836
3305,UKR,2011,169333835201.554
3306,URY,2011,50342406067.0777
3307,USA,2011,15599728123000.0
